,Do not Touch This Cell,,,,,,,,,,,,,,,,,,,,,,,,,JP Server Start,2021-02-24,,,,,Today's Date UTC,,Whale,Huge Spender,,,WATCH MY BANNER PREVIEW VIDEO,,,,,,,5.2,,Misc,1800,,,,,,,Date Mult,0.7,,,k1,,,,,,,,,,,,,,
,Nice Nature + Mejiro McQueen,Nice Nature + Mejiro McQueen,Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Nice Nature + Mejiro McQueen,Nice Nature + Mejiro McQueen,Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Nice Nature + Mejiro McQueen,Nice Nature + Mejiro McQueen,Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Nice Nature + Mejiro McQueen,Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),Mejiro Ardan (Ballroom) + Sakura Chiyono O (Ballroom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,Air Groove + Eishin Flash,Air Groove + Eishin Flash,Sakura Laurel,Sakura Laurel,Air Groove + Eishin Flash,Air Groove + Eishin Flash,Sakura Laurel,Air Groove + Eishin Flash,Air Groove + Eishin Flash,Sakura Laurel,Air Groove + Eishin Flash,Sakura Laurel,Sakura Laurel,Sakura Laurel,Sakura Laurel,Sakura Laurel,Sakura Laurel,Sakura Laurel,Sakura Laurel,Sakura Laurel,Sakura Laurel,Sakura Laurel,Sakura Laurel,Sakura Laurel,Sakura Laurel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Symboli Rudolf,Symboli Rudolf,Neo Universe,Neo Universe,Symboli Rudolf,Symboli Rudolf,Neo Universe,Symboli Rudolf,Symboli Rudolf,Neo Universe,Symboli Rudolf,Neo Universe,Neo Universe,Neo Universe,Neo Universe,Neo Universe,Neo Universe,Neo Universe,Neo Universe,Neo Universe,Neo Universe,Neo Universe,Neo Universe,Neo Universe,Neo Universe,JP,,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,Mihono Bourbon + Sakura Laurel,Mihono Bourbon + Sakura Laurel,Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Mihono Bourbon + Sakura Laurel,Mihono Bourbon + Sakura Laurel,Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Mihono Bourbon + Sakura Laurel,Mihono Bourbon + Sakura Laurel,Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Mihono Bourbon + Sakura Laurel,Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Matikanetannhauser (Sports Festival) + Sakura Bakushin O (Sports Festival),Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,,,,,,,,,,,2025-07-02,,2025-07-02,2025-07-11,,,,,,,,,,,,,,,
,K.S.Miracle + Yamanin Zephyr,K.S.Miracle + Yamanin Zephyr,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,K.S.Miracle + Yamanin Zephyr,K.S.Miracle + Yamanin Zephyr,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,K.S.Miracle + Yamanin Zephyr,K.S.Miracle + Yamanin Zephyr,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,K.S.Miracle + Yamanin Zephyr,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,Gold City + Tosen Jordan + Mejiro Palmer + Daitaku Helios,2021-03-09,2021-03-18,2025-07-02,2025-07-11,,-359 Days,,,,,,,,,,,,,,,,,,,,,,,,Banner Type,1,2025-07-02 22:00:00,2025-07-11 21:59:59,Mihono Bourbon,Twin Turbo,,,,,,,,,,,,,
,Jungle Pocket,Jungle Pocket,Hishi Miracle,Hishi Miracle,Jungle Pocket,Jungle Pocket,Hishi Miracle,Jungle Pocket,Jungle Pocket,Hishi Miracle,Jungle Pocket,Hishi Miracle,Hishi Miracle,Hishi Miracle,Hishi Miracle,Hishi Miracle,Hishi Miracle,Hishi Miracle,Hishi Miracle,Hishi Miracle,Hishi Miracle,Hishi Miracle,Hishi Miracle,Hishi Miracle,Hishi Miracle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,13,,,,,,,0,0,0,0,2025-07-02 22:00:00,,,,
,Daiwa Scarlet + Aston Machan,Daiwa Scarlet + Aston Machan,Tanino Gimlet,Tanino Gimlet,Daiwa Scarlet + Aston Machan,Daiwa Scarlet + Aston Machan,Tanino Gimlet,Daiwa Scarlet + Aston Machan,Daiwa Scarlet + Aston Machan,Tanino Gimlet,Daiwa Scarlet + Aston Machan,Tanino Gimlet,Tanino Gimlet,Tanino Gimlet,Tanino Gimlet,Tanino Gimlet,Tanino Gimlet,Tanino Gimlet,Tanino Gimlet,Tanino Gimlet,Tanino Gimlet,Tanino Gimlet,Tanino Gimlet,Tanino Gimlet,Tanino Gimlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,6,,,,,,,,,,,,,,,
,TM Opera O,TM Opera O,Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),TM Opera O,TM Opera O,Hishi Amazon (Wedding) + Nishino Flower (Wedding),TM Opera O,TM Opera O,Hishi Amazon (Wedding) + Nishino Flower (Wedding),TM Opera O,Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),Hishi Amazon (Wedding) + Nishino Flower (Wedding),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-09,2021-03-18,D-Day,-359,,,,,,,,,,,,,,,
,Mayano Top Gun,Mayano Top Gun,Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Mayano Top Gun,Mayano Top Gun,Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Mayano Top Gun,Mayano Top Gun,Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Mayano Top Gun,Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),Taiki Shuttle (Camping) + Yamanin Zephyr (Rerun),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pull Tickets,,Finals Day,-351,,,,,,,,,,,,,,,
,Gold City + Mejiro Palmer,Gold City + Mejiro Palmer,Marvelous Sunday,Marvelous Sunday,Gold City + Mejiro Palmer,Gold City + Mejiro Palmer,Marvelous Sunday,Gold City + Mejiro Palmer,Gold City + Mejiro Palmer,Marvelous Sunday,Gold City + Mejiro Palmer,Marvelous Sunday,Marvelous Sunday,Marvelous Sunday,Marvelous Sunday,Marvelous Sunday,Marvelous Sunday,Marvelous Sunday,Marvelous Sunday,Marvelous Sunday,Marvelous Sunday,Marvelous Sunday,Marvelous Sunday,Marvelous Sunday,Marvelous Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uma,Support,Length,9,,,,,,,,,,,,,,,
,Daiichi Ruby + Twin Turbo,Daiichi Ruby + Twin Turbo,Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Daiichi Ruby + Twin Turbo,Daiichi Ruby + Twin Turbo,Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Daiichi Ruby + Twin Turbo,Daiichi Ruby + Twin Turbo,Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Daiichi Ruby + Twin Turbo,Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),Bamboo Memory (Summer Trip) + Tosen Jordan (Summer Trip),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dropdown,TRUE,,,,,,,,,,,,,,,
,Wonder Acute,Wonder Acute,Katsuragi Ace,Katsuragi Ace,Wonder Acute,Wonder Acute,Katsuragi Ace,Wonder Acute,Wonder Acute,Katsuragi Ace,Wonder Acute,Katsuragi Ace,Katsuragi Ace,Katsuragi Ace,Katsuragi Ace,Katsuragi Ace,Katsuragi Ace,Katsuragi Ace,Katsuragi Ace,Katsuragi Ace,Katsuragi Ace,Katsuragi Ace,Katsuragi Ace,Katsuragi Ace,Katsuragi Ace,,,,,,Mihono Bourbon,,Twin Turbo,,Daitaku Helios,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,Manhattan Cafe + Jungle Pocket,Manhattan Cafe + Jungle Pocket,Sirius Symboli,Sirius Symboli,Manhattan Cafe + Jungle Pocket,Manhattan Cafe + Jungle Pocket,Sirius Symboli,Manhattan Cafe + Jungle Pocket,Manhattan Cafe + Jungle Pocket,Sirius Symboli,Manhattan Cafe + Jungle Pocket,Sirius Symboli,Sirius Symboli,Sirius Symboli,Sirius Symboli,Sirius Symboli,Sirius Symboli,Sirius Symboli,Sirius Symboli,Sirius Symboli,Sirius Symboli,Sirius Symboli,Sirius Symboli,Sirius Symboli,Sirius Symboli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
,Mejiro Ramonu + Maruzensky,Mejiro Ramonu + Maruzensky,Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Mejiro Ramonu + Maruzensky,Mejiro Ramonu + Maruzensky,Agnes Tachyon (Summer) + Silence Suzuka (Summer),Mejiro Ramonu + Maruzensky,Mejiro Ramonu + Maruzensky,Agnes Tachyon (Summer) + Silence Suzuka (Summer),Mejiro Ramonu + Maruzensky,Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),Agnes Tachyon (Summer) + Silence Suzuka (Summer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mei Satake + El Condor Pasa,Mei Satake + El Condor Pasa,Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Mei Satake + El Condor Pasa,Mei Satake + El Condor Pasa,Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Mei Satake + El Condor Pasa,Mei Satake + El Condor Pasa,Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Mei Satake + El Condor Pasa,Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),Copano Rickey (Rerun) + Hokko Tarumae (Rerun),JP,,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,Date Override,,Start Date,End Date,,,,,,,,,,,,,,,
,Nakayama Festa Wit,Nakayama Festa Wit,Narita Top Road,Narita Top Road,Nakayama Festa Wit,Nakayama Festa Wit,Narita Top Road,Nakayama Festa Wit,Nakayama Festa Wit,Narita Top Road,Nakayama Festa Wit,Narita Top Road,Narita Top Road,Narita Top Road,Narita Top Road,Narita Top Road,Narita Top Road,Narita Top Road,Narita Top Road,Narita Top Road,Narita Top Road,Narita Top Road,Narita Top Road,Narita Top Road,Narita Top Road,Start Date,End Date,Start Date,End Date,,Releases In,,,,,,,,,,,,,,,,,,,,,,,,2025-07-10,,2025-07-10,2025-07-22,,,,,,,,,,,,,,,
,Mejiro McQueen + Special Week,Mejiro McQueen + Special Week,Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Mejiro McQueen + Special Week,Mejiro McQueen + Special Week,Gold Ship (Project L'Arc),Mejiro McQueen + Special Week,Mejiro McQueen + Special Week,Gold Ship (Project L'Arc),Mejiro McQueen + Special Week,Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),Gold Ship (Project L'Arc),2021-03-18,2021-03-30,2025-07-10,2025-07-22,,-351 Days,,,,,,,,,,,,,,,,,,,,,,,,Banner Type,1,2025-07-10 22:00:00,2025-07-22 21:59:59,Biwa Hayahide,Mejiro Palmer,,,,,,,,,,,,,
,Hishi Amazon,Hishi Amazon,Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Hishi Amazon,Hishi Amazon,Satono Diamond (Project L'Arc),Hishi Amazon,Hishi Amazon,Satono Diamond (Project L'Arc),Hishi Amazon,Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),Satono Diamond (Project L'Arc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JP,,JP Datedif,22,,,,,,,0,0,0,0,2025-07-10 22:00:00,,,,
,Tanino Gimlet + Tap Dance City,Tanino Gimlet + Tap Dance City,K.S.Miracle,K.S.Miracle,Tanino Gimlet + Tap Dance City,Tanino Gimlet + Tap Dance City,K.S.Miracle,Tanino Gimlet + Tap Dance City,Tanino Gimlet + Tap Dance City,K.S.Miracle,Tanino Gimlet + Tap Dance City,K.S.Miracle,K.S.Miracle,K.S.Miracle,K.S.Miracle,K.S.Miracle,K.S.Miracle,K.S.Miracle,K.S.Miracle,K.S.Miracle,K.S.Miracle,K.S.Miracle,K.S.Miracle,K.S.Miracle,K.S.Miracle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Start Date,End Date,Global Datedif,14,,,,,,,,,,,,,,,
,Jungle Pocket + Maruzensky + Super Creek + Mejiro Palmer + Rice Shower + Nice Nature + Symboli Rudolf + Ines Fujin + Mejiro Ramonu + Oguri Cap,Jungle Pocket + Maruzensky + Super Creek + Mejiro Palmer + Rice Shower + Nice Nature + Symboli Rudolf + Ines Fujin + Mejiro Ramonu + Oguri Cap,Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Jungle Pocket + Maruzensky + Super Creek + Mejiro Palmer + Rice Shower + Nice Nature + Symboli Rudolf + Ines Fujin + Mejiro Ramonu + Oguri Cap,Jungle Pocket + Maruzensky + Super Creek + Mejiro Palmer + Rice Shower + Nice Nature + Symboli Rudolf + Ines Fujin + Mejiro Ramonu + Oguri Cap,Air Shakur (Halloween) + Symboli Kris S (Halloween),Jungle Pocket + Maruzensky + Super Creek + Mejiro Palmer + Rice Shower + Nice Nature + Symboli Rudolf + Ines Fujin + Mejiro Ramonu + Oguri Cap,Jungle Pocket + Maruzensky + Super Creek + Mejiro Palmer + Rice Shower + Nice Nature + Symboli Rudolf + Ines Fujin + Mejiro Ramonu + Oguri Cap,Air Shakur (Halloween) + Symboli Kris S (Halloween),Jungle Pocket + Maruzensky + Super Creek + Mejiro Palmer + Rice Shower + Nice Nature + Symboli Rudolf + Ines Fujin + Mejiro Ramonu + Oguri Cap,Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),Air Shakur (Halloween) + Symboli Kris S (Halloween),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-03-18,2021-03-30,D-Day,-351,,,,,,,,,,,,,,,
,Gold Ship,Gold Ship,Mejiro Ramonu,Mejiro Ramonu,Gold Ship,Gold Ship,Mejiro Ramonu,Gold Ship,Gold Ship,Mejiro Ramonu,Gold Ship,Mejiro Ramonu,Mejiro Ramonu,Mejiro Ramonu,Mejiro Ramonu,Mejiro Ramonu,Mejiro Ramonu,Mejiro Ramonu,Mejiro Ramonu,Mejiro Ramonu,Mejiro Ramonu,Mejiro Ramonu,Mejiro Ramonu,Mejiro Ramonu,Mejiro Ramonu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pull Tickets,,Finals Day,-340,,,,,,,,,,,,,,,
,King Halo + Tsurumaru Tsuyoshi,King Halo + Tsurumaru Tsuyoshi,Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),King Halo + Tsurumaru Tsuyoshi,King Halo + Tsurumaru Tsuyoshi,Kawakami Princess (Festival) + Tokai Teio (Festival),King Halo + Tsurumaru Tsuyoshi,King Halo + Tsurumaru Tsuyoshi,Kawakami Princess (Festival) + Tokai Teio (Festival),King Halo + Tsurumaru Tsuyoshi,Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),Kawakami Princess (Festival) + Tokai Teio (Festival),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Uma,Support,Length,12,,,,,,,,,,,,,,,
,Mejiro McQueen,Mejiro McQueen,Tap Dance City,Tap Dance City,Mejiro McQueen,Mejiro McQueen,Tap Dance City,Mejiro McQueen,Mejiro McQueen,Tap Dance City,Mejiro McQueen,Tap Dance City,Tap Dance City,Tap Dance City,Tap Dance City,Tap Dance City,Tap Dance City,Tap Dance City,Tap Dance City,Tap Dance City,Tap Dance City,Tap Dance City,Tap Dance City,Tap Dance City,Tap Dance City,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dropdown,TRUE,,,,,,,,,,,,,,,
,Sounds of Earth,Sounds of Earth,Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Sounds of Earth,Sounds of Earth,Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Sounds of Earth,Sounds of Earth,Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Sounds of Earth,Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),Mejiro Palmer (Christmas) + Mejiro Bright (Christmas),,,,,,Biwa Hayahide,,Mejiro Palmer,,Ikuno Dictus,,,,,,,,,,,,,,,,,,,,Limit Break Crystals,,,,,,,,,,,,,,,,,,
,Mejiro Dober + Mejiro Ramonu,Mejiro Dober + Mejiro Ramonu,Satono Crown,Satono Crown,Mejiro Dober + Mejiro Ramonu,Mejiro Dober + Mejiro Ramonu,Satono Crown,Mejiro Dober + Mejiro Ramonu,Mejiro Dober + Mejiro Ramonu,Satono Crown,Mejiro Dober + Mejiro Ramonu,Satono Crown,Satono Crown,Satono Crown,Satono Crown,Satono Crown,Satono Crown,Satono Crown,Satono Crown,Satono Crown,Satono Crown,Satono Crown,Satono Crown,Satono Crown,Satono Crown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SSR,SR,,,,,,,,,,,,,,,,,
